bird_y,bird_vertical_movement,pipe_y,pipe_dist,space_pressed
587,-10.9,512,834.0,0
577,-10.099999999999998,512,826.0,0
568,-9.299999999999995,512,818.0,0
559,-8.499999999999996,512,810.0,0
551,-7.699999999999997,512,802.0,0
544,-6.899999999999997,512,794.0,0
538,-6.099999999999997,512,786.0,0
533,-5.2499999999999964,512,777.5,0
529,-4.449999999999997,512,769.5,0
525,-3.649999999999997,512,761.5,0
522,-2.849999999999997,512,753.5,0
520,-2.049999999999997,512,745.5,0
519,-1.2499999999999971,512,737.5,0
518,-0.399999999999997,512,729.0,0
519,0.400000000000003,512,721.0,0
520,1.200000000000003,512,713.0,0
522,2.050000000000004,512,704.5,0
525,2.9000000000000035,512,696.0,0
529,3.700000000000004,512,688.0,0
533,4.500000000000004,512,680.0,0
538,5.300000000000003,512,672.0,0
545,6.100000000000003,512,664.0,0
551,6.900000000000003,512,656.0,0
559,7.700000000000003,512,648.0,0
568,8.500000000000004,512,640.0,0
577,9.300000000000004,512,632.0,0
587,10.150000000000004,512,623.5,0
598,11.000000000000004,512,615.0,0
610,11.800000000000004,512,607.0,0
623,12.650000000000004,512,598.5,0
636,13.500000000000004,512,590.0,0
650,14.300000000000004,512,582.0,1
636,-14.2,512,574.0,0
623,-13.35,512,565.5,0
610,-12.55,512,557.5,0
599,-11.749999999999998,512,549.5,0
588,-10.949999999999998,512,541.5,0
577,-10.099999999999998,512,533.0,0
568,-9.299999999999995,512,525.0,0
560,-8.499999999999996,512,517.0,0
552,-7.649999999999997,512,508.5,0
545,-6.799999999999997,512,500.0,0
539,-5.999999999999997,512,492.0,0
534,-5.149999999999997,512,483.5,0
530,-4.349999999999997,512,475.5,0
526,-3.549999999999997,512,467.5,0
523,-2.7499999999999973,512,459.5,0
521,-1.9499999999999973,512,451.5,0
520,-1.1499999999999972,512,443.5,0
520,-0.3499999999999972,512,435.5,0
520,0.4500000000000028,512,427.5,0
522,1.2500000000000029,512,419.5,0
524,2.050000000000003,512,411.5,0
527,2.850000000000003,512,403.5,0
530,3.650000000000003,512,395.5,0
535,4.500000000000004,512,387.0,0
540,5.300000000000003,512,379.0,0
546,6.100000000000003,512,371.0,0
553,6.900000000000003,512,363.0,0
561,7.700000000000003,512,355.0,0
569,8.500000000000004,512,347.0,0
579,9.300000000000004,512,339.0,1
564,-14.15,512,330.5,0
551,-13.3,512,322.0,0
539,-12.5,512,314.0,0
527,-11.7,512,306.0,0
516,-10.9,512,298.0,0
506,-10.05,512,289.5,0
497,-9.2,512,281.0,0
488,-8.35,512,272.5,0
481,-7.55,512,264.5,0
474,-6.75,512,256.5,0
468,-5.95,512,248.5,0
463,-5.1,512,240.0,0
459,-4.3,512,232.0,0
455,-3.5,512,224.0,0
453,-2.65,512,215.5,0
451,-1.7999999999999998,512,207.0,0
450,-0.9999999999999998,512,199.0,0
450,-0.1499999999999997,512,190.5,0
450,0.6500000000000004,512,182.5,0
452,1.5000000000000004,512,174.0,0
454,2.3000000000000007,512,166.0,0
457,3.150000000000001,512,157.5,0
461,4.000000000000001,512,149.0,0
466,4.800000000000001,512,141.0,0
472,5.6000000000000005,512,133.0,0
478,6.4,512,125.0,0
485,7.2,512,117.0,0
493,8.0,512,109.0,0
502,8.8,512,101.0,0
512,9.6,512,93.0,0
522,10.400000000000002,512,85.0,0
533,11.200000000000005,512,77.0,0
545,12.050000000000002,512,68.5,0
558,12.850000000000003,512,60.5,0
572,13.650000000000004,512,52.5,1
558,-14.2,512,44.5,0
544,-13.4,512,36.5,0
532,-12.599999999999998,512,28.5,0
520,-11.799999999999995,512,20.5,0
509,-10.999999999999996,512,12.5,0
499,-10.199999999999996,512,4.5,0
489,-9.399999999999997,512,-3.5,0
481,-8.599999999999994,512,-11.5,0
473,-7.799999999999994,512,-19.5,0
466,-6.999999999999995,512,-27.5,0
460,-6.199999999999995,512,-35.5,0
454,-5.399999999999995,512,-43.5,0
450,-4.599999999999995,512,-51.5,0
446,-3.749999999999995,512,-60.0,0
443,-2.899999999999995,512,-68.5,0
441,-2.099999999999995,512,-76.5,0
440,-1.2999999999999952,512,-84.5,0
439,-0.4999999999999951,512,-92.5,0
439,0.3000000000000049,300,501.5,0
440,1.100000000000005,300,493.5,0
442,1.950000000000005,300,485.0,0
445,2.800000000000005,300,476.5,0
449,3.650000000000005,300,468.0,0
453,4.4500000000000055,300,460.0,0
459,5.300000000000006,300,451.5,0
465,6.100000000000006,300,443.5,1
450,-14.2,300,435.5,0
437,-13.35,300,427.0,0
425,-12.55,300,419.0,0
413,-11.7,300,410.5,0
402,-10.9,300,402.5,0
392,-10.099999999999998,300,394.5,0
383,-9.299999999999995,300,386.5,0
374,-8.449999999999998,300,378.0,0
366,-7.649999999999998,300,370.0,0
360,-6.799999999999997,300,361.5,0
354,-5.999999999999997,300,353.5,0
348,-5.1999999999999975,300,345.5,0
344,-4.399999999999998,300,337.5,0
340,-3.599999999999998,300,329.5,0
338,-2.799999999999998,300,321.5,0
336,-1.999999999999998,300,313.5,0
334,-1.199999999999998,300,305.5,0
334,-0.3499999999999978,300,297.0,0
335,0.4500000000000022,300,289.0,0
336,1.2500000000000022,300,281.0,0
338,2.0500000000000025,300,273.0,0
341,2.8500000000000023,300,265.0,0
344,3.650000000000002,300,257.0,0
349,4.450000000000002,300,249.0,0
354,5.250000000000002,300,241.0,0
360,6.050000000000002,300,233.0,0
367,6.900000000000002,300,224.5,0
375,7.750000000000002,300,216.0,0
383,8.600000000000001,300,207.5,0
393,9.400000000000002,300,199.5,0
403,10.200000000000005,300,191.5,1
389,-14.2,300,183.5,0
375,-13.4,300,175.5,0
363,-12.55,300,167.0,0
351,-11.7,300,158.5,0
340,-10.9,300,150.5,0
330,-10.099999999999998,300,142.5,0
321,-9.299999999999995,300,134.5,0
312,-8.499999999999996,300,126.5,0
305,-7.699999999999997,300,118.5,0
298,-6.849999999999996,300,110.0,0
292,-6.049999999999996,300,102.0,0
286,-5.2499999999999964,300,94.0,0
282,-4.399999999999997,300,85.5,0
278,-3.599999999999997,300,77.5,0
276,-2.799999999999997,300,69.5,0
274,-1.999999999999997,300,61.5,0
272,-1.199999999999997,300,53.5,0
272,-0.399999999999997,300,45.5,0
272,0.400000000000003,300,37.5,0
274,1.200000000000003,300,29.5,0
276,2.000000000000003,300,21.5,0
278,2.800000000000004,300,13.5,0
282,3.650000000000004,300,5.0,0
287,4.500000000000004,300,-3.5,0
292,5.300000000000003,300,-11.5,0
298,6.100000000000003,300,-19.5,0
305,6.900000000000003,300,-27.5,0
313,7.7500000000000036,300,-36.0,0
321,8.600000000000003,300,-44.5,0
331,9.450000000000005,300,-53.0,0
341,10.250000000000004,300,-61.0,0
352,11.050000000000004,300,-69.0,0
364,11.850000000000003,300,-77.0,0
377,12.650000000000006,300,-85.0,0
390,13.450000000000006,300,-93.0,0
404,14.300000000000006,512,493.0,0
419,15.150000000000006,512,484.5,0
435,16.000000000000007,512,476.0,0
452,16.800000000000008,512,468.0,0
470,17.60000000000001,512,460.0,0
488,18.45000000000001,512,451.5,0
508,19.30000000000001,512,443.0,0
528,20.0,512,435.0,0
548,20.0,512,426.5,0
568,20.0,512,418.0,0
588,20.0,512,410.0,0
608,20.0,512,401.5,1
593,-14.2,512,393.5,0
580,-13.35,512,385.0,0
567,-12.55,512,377.0,0
556,-11.7,512,368.5,0
545,-10.85,512,360.0,0
535,-10.05,512,352.0,0
526,-9.2,512,343.5,0
517,-8.399999999999999,512,335.5,0
510,-7.599999999999999,512,327.5,0
503,-6.799999999999999,512,319.5,0
497,-5.999999999999999,512,311.5,0
492,-5.149999999999999,512,303.0,0
487,-4.349999999999999,512,295.0,0
484,-3.549999999999999,512,287.0,0
481,-2.749999999999999,512,279.0,0
479,-1.949999999999999,512,271.0,0
478,-1.149999999999999,512,263.0,0
478,-0.349999999999999,512,255.0,0
478,0.450000000000001,512,247.0,0
479,1.250000000000001,512,239.0,0
481,2.050000000000001,512,231.0,0
484,2.900000000000001,512,222.5,0
488,3.700000000000001,512,214.5,0
492,4.500000000000001,512,206.5,0
498,5.300000000000001,512,198.5,0
504,6.15,512,190.0,0
511,6.95,512,182.0,0
519,7.75,512,174.0,0
527,8.55,512,166.0,0
537,9.35,512,158.0,0
547,10.150000000000002,512,150.0,0
558,10.950000000000005,512,142.0,0
569,11.800000000000002,512,133.5,0
582,12.600000000000003,512,125.5,1
568,-14.2,512,117.5,0
554,-13.4,512,109.5,0
542,-12.599999999999998,512,101.5,0
530,-11.799999999999995,512,93.5,0
519,-10.999999999999996,512,85.5,0
509,-10.199999999999996,512,77.5,0
499,-9.349999999999996,512,69.0,0
491,-8.499999999999996,512,60.5,0
483,-7.699999999999997,512,52.5,0
476,-6.899999999999997,512,44.5,0
470,-6.099999999999997,512,36.5,0
465,-5.299999999999997,512,28.5,0
460,-4.499999999999997,512,20.5,0
457,-3.6999999999999975,512,12.5,0
454,-2.8999999999999977,512,4.5,0
452,-2.099999999999998,512,-3.5,0
450,-1.2999999999999978,512,-11.5,0
450,-0.4999999999999978,512,-19.5,0
450,0.3000000000000022,512,-27.5,0
451,1.1000000000000023,512,-35.5,0
453,1.9000000000000024,512,-43.5,0
456,2.7000000000000024,512,-51.5,0
459,3.5000000000000027,512,-59.5,0
464,4.3000000000000025,512,-67.5,0
469,5.150000000000002,512,-76.0,0
475,6.000000000000002,512,-84.5,0
482,6.800000000000002,512,-92.5,0
489,7.600000000000001,300,504.0,0
498,8.400000000000002,300,496.0,0
507,9.200000000000005,300,488.0,1
493,-14.2,300,480.0,0
479,-13.4,300,472.0,0
467,-12.599999999999998,300,464.0,0
455,-11.799999999999995,300,456.0,0
444,-10.949999999999998,300,447.5,0
434,-10.149999999999997,300,439.5,0
424,-9.349999999999996,300,431.5,0
416,-8.549999999999995,300,423.5,0
408,-7.749999999999996,300,415.5,0
401,-6.949999999999996,300,407.5,0
395,-6.149999999999996,300,399.5,0
390,-5.349999999999996,300,391.5,0
385,-4.4999999999999964,300,383.0,0
382,-3.649999999999997,300,374.5,0
379,-2.849999999999996,300,366.5,0
377,-2.0499999999999963,300,358.5,0
375,-1.2499999999999962,300,350.5,0
375,-0.4499999999999962,300,342.5,0
375,0.4000000000000039,300,334.0,0
377,1.200000000000004,300,326.0,0
379,2.000000000000004,300,318.0,0
381,2.850000000000004,300,309.5,0
385,3.700000000000004,300,301.0,0
390,4.500000000000004,300,293.0,0
395,5.350000000000005,300,284.5,0
401,6.200000000000005,300,276.0,0
408,7.000000000000004,300,268.0,0
416,7.850000000000005,300,259.5,1
402,-14.2,300,251.5,0
388,-13.4,300,243.5,0
376,-12.599999999999998,300,235.5,0
364,-11.799999999999995,300,227.5,0
353,-10.999999999999996,300,219.5,0
343,-10.149999999999997,300,211.0,0
334,-9.349999999999996,300,203.0,0
325,-8.549999999999995,300,195.0,0
317,-7.749999999999996,300,187.0,0
310,-6.949999999999996,300,179.0,0
304,-6.149999999999996,300,171.0,0
299,-5.349999999999996,300,163.0,0
294,-4.549999999999996,300,155.0,0
290,-3.749999999999997,300,147.0,0
288,-2.9499999999999966,300,139.0,0
285,-2.149999999999997,300,131.0,0
284,-1.2999999999999967,300,122.5,0
284,-0.4999999999999966,300,114.5,0
284,0.3000000000000034,300,106.5,0
285,1.1500000000000037,300,98.0,0
287,1.9500000000000035,300,90.0,0
290,2.800000000000004,300,81.5,0
293,3.600000000000003,300,73.5,0
298,4.450000000000003,300,65.0,0
303,5.250000000000003,300,57.0,0
309,6.0500000000000025,300,49.0,0
316,6.850000000000002,300,41.0,0
324,7.650000000000002,300,33.0,0
332,8.450000000000003,300,25.0,0
341,9.250000000000004,300,17.0,0
351,10.100000000000003,300,8.5,0
362,10.900000000000004,300,0.5,0
374,11.700000000000005,300,-7.5,1
360,-14.2,300,-15.5,0
346,-13.4,300,-23.5,0
334,-12.599999999999998,300,-31.5,0
322,-11.799999999999995,300,-39.5,0
311,-10.999999999999996,300,-47.5,0
301,-10.149999999999997,300,-56.0,0
292,-9.299999999999995,300,-64.5,0
283,-8.499999999999996,300,-72.5,0
275,-7.649999999999997,300,-81.0,0
269,-6.849999999999997,300,-89.0,0
263,-6.049999999999997,300,-97.0,0
257,-5.249999999999997,300,493.0,0
253,-4.399999999999997,300,484.5,0
249,-3.5499999999999967,300,476.0,0
247,-2.6999999999999966,300,467.5,0
245,-1.8499999999999963,300,459.0,0
244,-1.0499999999999965,300,451.0,0
243,-0.2499999999999964,300,443.0,0
244,0.6000000000000036,300,434.5,0
245,1.4000000000000037,300,426.5,0
248,2.200000000000004,300,418.5,0
251,3.000000000000004,300,410.5,0
255,3.850000000000004,300,402.0,0
259,4.650000000000004,300,394.0,0
265,5.500000000000004,300,385.5,0
271,6.300000000000003,300,377.5,0
278,7.100000000000003,300,369.5,0
286,7.900000000000003,300,361.5,0
295,8.700000000000003,300,353.5,0
304,9.500000000000004,300,345.5,0
314,10.300000000000004,300,337.5,0
326,11.150000000000004,300,329.0,0
338,11.950000000000005,300,321.0,0
350,12.750000000000004,300,313.0,0
364,13.550000000000006,300,305.0,0
378,14.350000000000009,300,297.0,1
364,-14.2,300,289.0,0
351,-13.4,300,281.0,0
338,-12.599999999999998,300,273.0,0
326,-11.749999999999998,300,264.5,0
315,-10.949999999999998,300,256.5,0
305,-10.149999999999997,300,248.5,0
296,-9.349999999999996,300,240.5,0
287,-8.549999999999995,300,232.5,0
280,-7.699999999999996,300,224.0,0
273,-6.899999999999996,300,216.0,0
267,-6.099999999999996,300,208.0,0
261,-5.2499999999999964,300,199.5,0
257,-4.399999999999997,300,191.0,0
253,-3.5499999999999967,300,182.5,0
251,-2.7499999999999964,300,174.5,0
249,-1.9499999999999964,300,166.5,0
248,-1.1499999999999964,300,158.5,0
247,-0.3499999999999963,300,150.5,0
248,0.5000000000000038,300,142.0,0
249,1.350000000000004,300,133.5,0
251,2.150000000000004,300,125.5,0
254,2.950000000000004,300,117.5,0
258,3.800000000000004,300,109.0,0
263,4.600000000000004,300,101.0,0
268,5.400000000000004,300,93.0,0
274,6.200000000000004,300,85.0,0
281,7.000000000000004,300,77.0,0
289,7.800000000000003,300,69.0,0
298,8.600000000000003,300,61.0,0
307,9.400000000000004,300,53.0,0
317,10.200000000000005,300,45.0,0
328,11.050000000000004,300,36.5,0
340,11.900000000000004,300,28.0,1
326,-14.15,300,19.5,0
313,-13.35,300,11.5,0
300,-12.55,300,3.5,0
288,-11.7,300,-5.0,0
277,-10.9,300,-13.0,0
267,-10.099999999999998,300,-21.0,0
258,-9.299999999999995,300,-29.0,0
250,-8.499999999999996,300,-37.0,0
242,-7.699999999999997,300,-45.0,0
235,-6.899999999999997,300,-53.0,0
229,-6.049999999999997,300,-61.5,0
224,-5.1999999999999975,300,-70.0,0
219,-4.399999999999998,300,-78.0,0
216,-3.5499999999999976,300,-86.5,0
213,-2.7499999999999973,300,-94.5,0
211,-1.9499999999999973,768,500.5,0
210,-1.1499999999999972,768,492.5,0
210,-0.3499999999999972,768,484.5,0
210,0.4500000000000028,768,476.5,0
211,1.2500000000000029,768,468.5,0
213,2.050000000000003,768,460.5,0
216,2.850000000000003,768,452.5,0
220,3.650000000000003,768,444.5,0
224,4.450000000000003,768,436.5,0
229,5.250000000000003,768,428.5,0
236,6.0500000000000025,768,420.5,0
242,6.850000000000002,768,412.5,0
250,7.650000000000002,768,404.5,0
258,8.450000000000003,768,396.5,0
268,9.250000000000004,768,388.5,0
278,10.050000000000004,768,380.5,0
289,10.850000000000003,768,372.5,0
300,11.700000000000005,768,364.0,0
313,12.550000000000004,768,355.5,0
326,13.350000000000003,768,347.5,0
340,14.150000000000006,768,339.5,0
355,14.950000000000006,768,331.5,0
371,15.750000000000009,768,323.5,0
388,16.550000000000008,768,315.5,0
405,17.35000000000001,768,307.5,0
423,18.20000000000001,768,299.0,0
442,19.00000000000001,768,291.0,0
462,19.80000000000001,768,283.0,0
482,20.0,768,275.0,0
502,20.0,768,267.0,0
522,20.0,768,258.5,0
542,20.0,768,250.0,0
562,20.0,768,242.0,0
582,20.0,768,234.0,0
602,20.0,768,225.5,0
622,20.0,768,217.5,0
642,20.0,768,209.0,0
662,20.0,768,201.0,0
682,20.0,768,192.5,0
702,20.0,768,184.5,0
722,20.0,768,176.5,0
742,20.0,768,168.5,0
762,20.0,768,160.0,0
782,20.0,768,152.0,0
802,20.0,768,144.0,0
822,20.0,768,136.0,1
808,-14.2,768,128.0,0
794,-13.4,768,120.0,0
782,-12.599999999999998,768,112.0,0
770,-11.799999999999995,768,104.0,0
759,-10.999999999999996,768,96.0,0
749,-10.199999999999996,768,88.0,0
739,-9.399999999999997,768,80.0,0
731,-8.599999999999994,768,72.0,0
723,-7.749999999999995,768,63.5,0
716,-6.899999999999995,768,55.0,0
710,-6.099999999999995,768,47.0,0
705,-5.249999999999995,768,38.5,0
700,-4.399999999999995,768,30.0,0
697,-3.599999999999995,768,22.0,0
694,-2.7999999999999954,768,14.0,0
692,-1.999999999999996,768,6.0,0
691,-1.1499999999999952,768,-2.5,0
691,-0.2999999999999951,768,-11.0,0
691,0.5000000000000049,768,-19.0,0
692,1.300000000000005,768,-27.0,0
694,2.100000000000005,768,-35.0,0
697,2.900000000000005,768,-43.0,0
701,3.7000000000000046,768,-51.0,0
706,4.500000000000004,768,-59.0,0
711,5.300000000000004,768,-67.0,0
717,6.100000000000004,768,-75.0,0
724,6.900000000000004,768,-83.0,0
732,7.700000000000004,768,-91.0,0
740,8.500000000000004,768,-99.0,0
749,9.300000000000004,768,485.5,0
759,10.100000000000003,768,477.5,0
770,10.950000000000005,768,469.0,0
782,11.800000000000004,768,460.5,1
768,-14.15,768,452.0,0
755,-13.3,768,443.5,0
742,-12.45,768,435.0,0
731,-11.65,768,427.0,0
720,-10.85,768,419.0,0
710,-10.0,768,410.5,0
701,-9.15,768,402.0,0
692,-8.35,768,394.0,0
685,-7.55,768,386.0,0
678,-6.699999999999999,768,377.5,0
672,-5.9,768,369.5,0
667,-5.1,768,361.5,0
663,-4.3,768,353.5,0
659,-3.5,768,345.5,0
657,-2.7,768,337.5,0
655,-1.9,768,329.5,0
654,-1.05,768,321.0,0
653,-0.1999999999999999,768,312.5,0
654,0.6500000000000001,768,304.0,0
656,1.5000000000000002,768,295.5,0
658,2.3000000000000003,768,287.5,0
661,3.1500000000000004,768,279.0,0
665,4.0,768,270.5,0
670,4.8,768,262.5,0
675,5.6,768,254.5,0
682,6.4,768,246.5,0
689,7.25,768,238.0,0
697,8.05,768,230.0,0
706,8.850000000000001,768,222.0,0
716,9.650000000000002,768,214.0,0
726,10.450000000000005,768,206.0,0
737,11.300000000000002,768,197.5,0
749,12.150000000000002,768,189.0,0
762,12.950000000000005,768,181.0,0
776,13.750000000000004,768,173.0,0
791,14.600000000000003,768,164.5,0
806,15.450000000000005,768,156.0,0
822,16.250000000000004,768,148.0,0
840,17.050000000000004,768,140.0,0
857,17.850000000000005,768,132.0,1
843,-14.15,768,123.5,0
830,-13.35,768,115.5,0
817,-12.5,768,107.0,0
806,-11.65,768,98.5,0
795,-10.85,768,90.5,0
785,-10.0,768,82.0,0
776,-9.2,768,74.0,0
767,-8.399999999999999,768,66.0,0
760,-7.599999999999999,768,58.0,0
753,-6.799999999999999,768,50.0,0
747,-5.949999999999999,768,41.5,0
742,-5.15,768,33.5,0
737,-4.35,768,25.5,0
734,-3.55,768,17.5,0
731,-2.75,768,9.5,0
729,-1.95,768,1.5,0
728,-1.15,768,-6.5,0
728,-0.3499999999999998,768,-14.5,0
728,0.5000000000000002,768,-23.0,0
729,1.3000000000000005,768,-31.0,0
732,2.1000000000000005,768,-39.0,0
734,2.9000000000000004,768,-47.0,0
738,3.7,768,-55.0,0
743,4.5,768,-63.0,0
748,5.3,768,-71.0,0
754,6.1,768,-79.0,0
761,6.9,768,-87.0,0
769,7.699999999999999,768,-95.0,0
777,8.5,512,500.0,0
786,9.3,512,492.0,1
772,-14.15,512,483.5,0
759,-13.3,512,475.0,0
747,-12.45,512,466.5,0
735,-11.65,512,458.5,0
724,-10.85,512,450.5,0
714,-10.05,512,442.5,0
705,-9.249999999999998,512,434.5,0
696,-8.449999999999998,512,426.5,0
689,-7.649999999999998,512,418.5,0
682,-6.799999999999997,512,410.0,0
676,-5.9499999999999975,512,401.5,0
671,-5.149999999999998,512,393.5,0
666,-4.349999999999998,512,385.5,0
663,-3.549999999999998,512,377.5,0
660,-2.7499999999999982,512,369.5,0
658,-1.9499999999999984,512,361.5,1
644,-14.2,512,353.5,0
631,-13.4,512,345.5,0
618,-12.55,512,337.0,0
606,-11.749999999999998,512,329.0,0
595,-10.949999999999998,512,321.0,0
585,-10.099999999999998,512,312.5,0
576,-9.299999999999995,512,304.5,0
567,-8.499999999999996,512,296.5,0
560,-7.649999999999997,512,288.0,0
553,-6.849999999999997,512,280.0,0
547,-6.049999999999997,512,272.0,0
542,-5.249999999999997,512,264.0,0
537,-4.4499999999999975,512,256.0,0
534,-3.6499999999999977,512,248.0,0
531,-2.849999999999998,512,240.0,0
529,-1.9999999999999976,512,231.5,0
528,-1.1499999999999977,512,223.0,0
527,-0.2999999999999976,512,214.5,0
528,0.5000000000000024,512,206.5,0
529,1.3500000000000023,512,198.0,0
531,2.1500000000000026,512,190.0,0
534,2.950000000000003,512,182.0,0
538,3.750000000000002,512,174.0,0
542,4.5500000000000025,512,166.0,0
548,5.350000000000002,512,158.0,0
554,6.150000000000002,512,150.0,0
561,7.000000000000002,512,141.5,0
569,7.800000000000002,512,133.5,0
577,8.600000000000001,512,125.5,0
587,9.45,512,117.0,0
597,10.3,512,108.5,1
583,-14.15,512,100.0,0
570,-13.35,512,92.0,0
557,-12.5,512,83.5,0
545,-11.65,512,75.0,0
535,-10.8,512,66.5,0
525,-10.0,512,58.5,0
516,-9.15,512,50.0,0
507,-8.3,512,41.5,0
500,-7.500000000000001,512,33.5,0
493,-6.700000000000001,512,25.5,0
487,-5.900000000000001,512,17.5,0
482,-5.100000000000001,512,9.5,0
478,-4.300000000000002,512,1.5,0
474,-3.450000000000001,512,-7.0,0
472,-2.650000000000001,512,-15.0,0
470,-1.8500000000000008,512,-23.0,0
469,-1.0500000000000012,512,-31.0,0
468,-0.2500000000000011,512,-39.0,0
469,0.5499999999999989,512,-47.0,0
470,1.349999999999999,512,-55.0,0
473,2.149999999999999,512,-63.0,0
475,2.95,512,-71.0,0
479,3.8,512,-79.5,0
484,4.65,512,-88.0,0
489,5.5,512,-96.5,0
496,6.35,768,498.0,0
503,7.199999999999999,768,489.5,0
511,7.999999999999999,768,481.5,0
520,8.85,768,473.0,0
529,9.65,768,465.0,0
540,10.5,768,456.5,0
551,11.3,768,448.5,0
563,12.1,768,440.5,0
576,12.95,768,432.0,0
590,13.750000000000002,768,424.0,0
605,14.550000000000002,768,416.0,0
620,15.350000000000003,768,408.0,0
636,16.150000000000002,768,400.0,0
653,16.950000000000003,768,392.0,0
671,17.750000000000004,768,384.0,0
689,18.550000000000004,768,376.0,0
709,19.350000000000005,768,368.0,0
729,20.0,768,359.5,0
749,20.0,768,351.5,0
769,20.0,768,343.0,0
789,20.0,768,334.5,0
809,20.0,768,326.0,0
829,20.0,768,318.0,1
815,-14.2,768,310.0,0
801,-13.4,768,302.0,0
789,-12.599999999999998,768,294.0,0
777,-11.749999999999998,768,285.5,0
766,-10.9,768,277.0,0
756,-10.099999999999998,768,269.0,0
746,-9.299999999999995,768,261.0,0
738,-8.499999999999996,768,253.0,0
730,-7.699999999999997,768,245.0,0
723,-6.849999999999996,768,236.5,0
717,-6.049999999999996,768,228.5,0
712,-5.2499999999999964,768,220.5,0
708,-4.449999999999997,768,212.5,0
704,-3.649999999999997,768,204.5,0
701,-2.849999999999997,768,196.5,0
699,-2.049999999999997,768,188.5,0
698,-1.2499999999999971,768,180.5,0
697,-0.449999999999997,768,172.5,0
698,0.350000000000003,768,164.5,0
699,1.200000000000003,768,156.0,0
701,2.000000000000003,768,148.0,0
704,2.800000000000004,768,140.0,0
707,3.650000000000004,768,131.5,0
712,4.450000000000004,768,123.5,0
717,5.300000000000004,768,115.0,0
723,6.150000000000004,768,106.5,0
730,6.950000000000004,768,98.5,0
738,7.800000000000004,768,90.0,0
747,8.600000000000005,768,82.0,0
756,9.400000000000006,768,74.0,0
766,10.200000000000006,768,66.0,0
777,11.000000000000009,768,58.0,0
789,11.800000000000008,768,50.0,0
802,12.650000000000007,768,41.5,0
815,13.450000000000008,768,33.5,0
829,14.300000000000008,768,25.0,1
815,-14.2,768,17.0,0
802,-13.4,768,9.0,0
789,-12.55,768,0.5,0
778,-11.749999999999998,768,-7.5,0
767,-10.949999999999998,768,-15.5,0
756,-10.149999999999997,768,-23.5,0
747,-9.349999999999996,768,-31.5,0
739,-8.549999999999995,768,-39.5,0
731,-7.749999999999996,768,-47.5,0
724,-6.949999999999996,768,-55.5,0
718,-6.099999999999996,768,-64.0,0
712,-5.299999999999996,768,-72.0,0
708,-4.4999999999999964,768,-80.0,0
704,-3.649999999999997,768,-88.5,0
701,-2.849999999999996,768,-96.5,0
699,-2.0499999999999963,768,493.5,0
698,-1.2499999999999962,768,485.5,0
698,-0.3999999999999961,768,477.0,0
698,0.4500000000000039,768,468.5,0
700,1.300000000000004,768,460.0,0
702,2.100000000000004,768,452.0,0
705,2.950000000000004,768,443.5,0
708,3.750000000000005,768,435.5,0
713,4.550000000000004,768,427.5,0
718,5.350000000000004,768,419.5,0
724,6.150000000000004,768,411.5,0
731,7.000000000000004,768,403.0,0
739,7.800000000000003,768,395.0,0
748,8.600000000000003,768,387.0,0
757,9.400000000000004,768,379.0,0
767,10.200000000000005,768,371.0,0
778,11.000000000000004,768,363.0,0
790,11.800000000000006,768,355.0,0
803,12.650000000000006,768,346.5,0
816,13.450000000000006,768,338.5,0
831,14.250000000000009,768,330.5,1
816,-14.15,768,322.0,0
803,-13.35,768,314.0,0
791,-12.5,768,305.5,0
779,-11.65,768,297.0,0
768,-10.85,768,289.0,0
758,-10.05,768,281.0,0
749,-9.249999999999998,768,273.0,0
740,-8.399999999999999,768,264.5,0
733,-7.599999999999999,768,256.5,0
726,-6.799999999999999,768,248.5,0
720,-5.999999999999999,768,240.5,0
715,-5.199999999999999,768,232.5,0
710,-4.4,768,224.5,0
707,-3.6,768,216.5,0
704,-2.8,768,208.5,0
702,-2.0,768,200.5,0
701,-1.1999999999999995,768,192.5,0
700,-0.3999999999999997,768,184.5,0
701,0.4000000000000003,768,176.5,0
702,1.2000000000000004,768,168.5,0
704,2.0000000000000004,768,160.5,0
707,2.8000000000000007,768,152.5,0
710,3.6000000000000005,768,144.5,0
715,4.4,768,136.5,0
720,5.25,768,128.0,0
726,6.05,768,120.0,0
733,6.9,768,111.5,0
741,7.75,768,103.0,0
749,8.55,768,95.0,0
759,9.35,768,87.0,0
769,10.150000000000002,768,79.0,0
780,10.950000000000005,768,71.0,0
791,11.800000000000002,768,62.5,0
804,12.600000000000003,768,54.5,0
817,13.400000000000004,768,46.5,1
803,-14.15,768,38.0,0
790,-13.3,768,29.5,0
778,-12.5,768,21.5,0
766,-11.7,768,13.5,0
755,-10.85,768,5.0,0
745,-10.0,768,-3.5,0
736,-9.15,768,-12.0,0
727,-8.35,768,-20.0,0
720,-7.55,768,-28.0,0
713,-6.75,768,-36.0,0
707,-5.95,768,-44.0,0
702,-5.15,768,-52.0,0
698,-4.3500000000000005,768,-60.0,0
694,-3.5500000000000007,768,-68.0,0
691,-2.750000000000001,768,-76.0,0
689,-1.9500000000000008,768,-84.0,0
688,-1.1500000000000008,768,-92.0,0
688,-0.3000000000000007,512,501.5,0
689,0.5499999999999994,512,493.0,0
690,1.3499999999999994,512,485.0,0
692,2.1499999999999995,512,477.0,0
695,2.95,512,469.0,0
699,3.749999999999999,512,461.0,0
